id,title,price,best_vendor,vendor_prices,vendor_count,url,vendor_urls,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
yogaslim7a14gen11_amdryzen™ai5_integrated_16gblp_512gbs,"Yoga Slim 7a (14"", Gen 11)",4449.41,"Lenovo Official (RM 4,449.41)","Lenovo Official: RM 4,449.41",1,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/yoga-slim-7a-gen-11-14-inch-amd/83qscto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/yoga-slim-7a-gen-11-14-inch-amd/83qscto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0065/lenovo-yoga-slim-7a-gen-11-14-amd-pdp-gallery-1.png,Lenovo Official,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8000MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), OLED, Glare, Non-Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga Slim 7a (14"", Gen 11) offers a stunning 14"" OLED display with vibrant colors and HDR support. Powered by an AMD Ryzen™ AI 5 430 Processor and 16GB memory, it ensures smooth performance, perfect for creators on the go."
ideapad5i2in115gen11_intel®core™u_integrated_16gbdd_512gbs,"IdeaPad 5i 2-in-1 (15"",  Gen 11)",4701.20,"Lenovo Official (RM 4,701.20)","Lenovo Official: RM 4,701.20",1,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5i-2-in-1-gen-11-15-inch-intel/83ulcto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5i-2-in-1-gen-11-15-inch-intel/83ulcto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0147/lenovo-ideapad-5i-2-in-1-gen-11-15-intel-pdp-gallery-1.4cfb1a208902750b.png,Lenovo Official,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.3"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The IdeaPad 5i 2-in-1 offers a versatile design with a 15.3"" WUXGA touch display and backlit keyboard for enhanced usability. Powered by an Intel® Core™ Ultra 5 processor, 16GB RAM, and 512GB SSD, it's perfect for students seeking performance and flexibility."
lenovoloqessential15arp10_amdryzen™575_nvidia®gef_16gbdd_512gbs,Lenovo LOQ Essential 15ARP10,4769.67,"Lenovo Official (RM 4,769.67)","Lenovo Official: RM 4,769.67",1,https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-essential-15arp10/83s0cto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-essential-15arp10/83s0cto1wwmy1,https://p2-ofp.static.pub//fes/cms/2025/09/15/hk2sn6r6wqe6l7yqw6zqwla92ssgqp750595.png,Lenovo Official,AMD Ryzen™ 5 7535HS Processor (3.30 GHz up to 4.55 GHz),NVIDIA® GeForce RTX™ 3050 Laptop GPU 6GB GDDR6,16 GB DDR5-4800MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.6"" FHD (1920 x 1080), IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, 144Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Lenovo LOQ Essential 15ARP10 is a powerful gaming laptop with an AMD Ryzen™ 5 processor and NVIDIA® GeForce RTX™ 3050 GPU. It features a 15.6"" FHD display with 144Hz refresh rate, 16GB DDR5 memory, and 512GB SSD storage, perfect for smooth gaming experiences."
yogaslim7x14gen11snapdrag_snapdragon®x_integrated_16gblp_512gbs,"Yoga Slim 7x (14"", Gen 11) Snapdragon",4803.02,"Lenovo Official (RM 4,803.02)","Lenovo Official: RM 4,803.02",1,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7x-gen-11-14-inch-snapdragon/83qrcto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7x-gen-11-14-inch-snapdragon/83qrcto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-1.88d7cb72e79c4be9.png,Lenovo Official,Snapdragon® X2 Plus X2P-42-100 Processor (4.04 GHz),Integrated Graphics,16 GB LPDDR5X-9523MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), OLED, Glare, Non-Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz",,,"OS: Windows 11 Home Arm64 Single Language | Warranty: 1 Year PremiumCare | The Yoga Slim 7x (14"", Gen 11) Snapdragon offers a stunning 14"" OLED display with HDR 500 True Black for vivid visuals. Powered by a Snapdragon® processor, it features 16GB LPDDR5X memory, 512GB SSD storage, and Wi-Fi 7 for seamless performance. Perfect for creators."
21V0006BMA,Lenovo ThinkBook 14 G9 AHP,4903.65,"Lenovo Official (RM 4,903.65)","Lenovo Official: RM 4,903.65",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-amd/21v0006bma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-amd/21v0006bma,https://p3-ofp.static.pub//fes/cms/2025/10/30/dlk41htqvwl5dflayp8q4hr2rfi3a1542517.png,Lenovo Official,AMD Ryzen™ 5 220 Processor (3.20 GHz up to 4.90 GHz),Integrated AMD Radeon™ 740M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G9 AHP offers powerful performance with an AMD Ryzen™ 5 processor and 16GB DDR5 memory. Its 14"" WUXGA anti-glare display and lightweight design make it ideal for SMB professionals, with Wi-Fi 7 and a 3-year on-site warranty."
thinkpade16gen4_intel®core™5_integrated_8gbddr_256gbs,ThinkPad E16 Gen 4,4939.68,"Lenovo Official (RM 4,939.68)","Lenovo Official: RM 4,939.68",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/thinkpad-e16-gen-4-16-inch-intel/21yecto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/thinkpad-e16-gen-4-16-inch-intel/21yecto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-e-series/LEN101T0186/gallery-1-front-facing.feb9c5c691443456.png,Lenovo Official,Intel® Core™ 5 320 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.60 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad E16 Gen 4 offers a 16"" WUXGA anti-glare display for clear visuals and a comfortable viewing experience. Powered by an Intel® Core™ processor, 8GB memory, and 256GB SSD, it's ideal for business professionals seeking reliable performance."
21UT0064MA,"Lenovo ThinkBook 16 Gen 9 (16"" AMD)",4963.37,"Lenovo Official (RM 4,963.37)","Lenovo Official: RM 4,963.37",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-amd/21ut0064ma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-amd/21ut0064ma,https://p1-ofp.static.pub//fes/cms/2025/10/31/368xchjd8ujz7l8upvqetezfujuqcb068985.png,Lenovo Official,AMD Ryzen™ 5 220 Processor (3.20 GHz up to 4.90 GHz),Integrated AMD Radeon™ 740M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 features a 16"" WUXGA display with anti-glare technology for crisp visuals. Powered by an AMD Ryzen™ 5 processor, 16GB DDR5 memory, and 512GB SSD storage, it's perfect for SMB professionals seeking performance and style."
21US0099MA,"Lenovo ThinkBook 16 Gen 9 (16"" Intel)",5014.68,"Lenovo Official (RM 5,014.68)","Lenovo Official: RM 5,014.68",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21us0099ma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21us0099ma,https://p2-ofp.static.pub//fes/cms/2025/11/03/a9qbmbv72xs2lts5yadaw9g0a7jn06523261.png,Lenovo Official,Intel® Core™ 5 210H Processor (E-cores up to 3.60 GHz P-cores up to 4.80 GHz),Integrated Intel® Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 offers a 16"" WUXGA display with anti-glare and vibrant 400 nits brightness. Powered by an Intel® Core™ 5 processor, 16GB memory, and 512GB SSD, it's ideal for students and professionals seeking performance and portability."
thinkpade14gen8_intel®core™5_integrated_8gbddr_256gbs,ThinkPad E14 Gen 8,5128.09,"Lenovo Official (RM 5,128.09)","Lenovo Official: RM 5,128.09",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/thinkpad-e14-gen-8-14-inch-intel/21y8cto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/thinkpad-e14-gen-8-14-inch-intel/21y8cto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-e-series/LEN101T0187/gallery-1-front-facing.f0e1df8a573ca0bd.png,Lenovo Official,Intel® Core™ 5 320 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.60 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad E14 Gen 8 offers reliable performance with an Intel® Core™ processor and Windows 11 Home OS. Its 14"" WUXGA anti-glare display ensures clarity, while 8GB DDR5 memory and 256GB SSD storage provide speed and space for business tasks."
21UY009FMA,Lenovo ThinkBook 14 G9 IRL,5170.91,"Lenovo Official (RM 5,170.91)","Lenovo Official: RM 5,170.91",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-intel/21uy009fma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-intel/21uy009fma,https://p2-ofp.static.pub//fes/cms/2025/11/11/rvrvvqu8mffodlq86p2x59gbig8f4x532524.png,Lenovo Official,Intel® Core™ 7 240H Processor (E-cores up to 4.00 GHz P-cores up to 5.20 GHz),Integrated Intel® Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G9 offers a sleek design with a 14"" WUXGA anti-glare display for clear visuals. Powered by an Intel® Core™ i7 processor, 16GB RAM, and 512GB SSD, it ensures smooth performance for students and professionals alike."
21UT0065MA,"Lenovo ThinkBook 16 Gen 9 (16"" AMD)",5175.31,"Lenovo Official (RM 5,175.31)","Lenovo Official: RM 5,175.31",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-amd/21ut0065ma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-amd/21ut0065ma,https://p1-ofp.static.pub//fes/cms/2025/10/31/368xchjd8ujz7l8upvqetezfujuqcb068985.png,Lenovo Official,AMD Ryzen™ 7 250 Processor (3.30 GHz up to 5.10 GHz),Integrated AMD Radeon™ 780M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 features a powerful AMD Ryzen™ 7 processor and a stunning 16"" WUXGA IPS display. With 16GB DDR5 memory, 512GB SSD storage, and Wi-Fi 7, this ultraslim notebook is perfect for SMB professionals seeking performance and portability."
21SJ00ADMA,"ThinkBook 14 Gen 8 (14"" Intel)",5329.30,"Lenovo Official (RM 5,329.30)","Lenovo Official: RM 5,329.30",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sj00adma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sj00adma,https://p3-ofp.static.pub//fes/cms/2025/01/02/gv0z4hwwns73ikbsmf6f1frud6xatv153611.png,Lenovo Official,Intel® Core™ Ultra 5 225H Processor (E-cores up to 4.30 GHz P-cores up to 4.90 GHz),Integrated Intel® Arc™ 130T GPU,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G8 IAL is an ultraslim notebook designed for SMB professionals. It features a powerful Intel® Core™ Ultra 5 processor, 16GB memory, 512GB SSD, and a vibrant 14"" WUXGA display, ensuring productivity and style."
21T0003FMA,ThinkPad E14 AMD Gen 7,5350.05,"Lenovo Official (RM 5,350.05)","Lenovo Official: RM 5,350.05",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e14-gen-7-14-inch-amd-laptop/21t0003fma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e14-gen-7-14-inch-amd-laptop/21t0003fma,https://p1-ofp.static.pub//fes/cms/2025/04/24/ngqu8l7joyxods23wyqywgmhnfrnq0036245.png,Lenovo Official,AMD Ryzen™ 5 230 Processor (3.50 GHz up to 4.90 GHz),Integrated AMD Radeon™ 760M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The ThinkPad E14 Gen 7 offers powerful performance with an AMD Ryzen™ 5 processor and 16GB DDR5 memory. Its 14-inch WUXGA anti-glare display, lightweight design, and 3-year on-site warranty make it ideal for business professionals on the go."
21US009AMA,"Lenovo ThinkBook 16 Gen 9 (16"" Intel)",5357.37,"Lenovo Official (RM 5,357.37)","Lenovo Official: RM 5,357.37",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21us009ama,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21us009ama,https://p2-ofp.static.pub//fes/cms/2025/11/03/a9qbmbv72xs2lts5yadaw9g0a7jn06523261.png,Lenovo Official,Intel® Core™ 7 240H Processor (E-cores up to 4.00 GHz P-cores up to 5.20 GHz),Integrated Intel® Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 offers a 16"" WUXGA display with vibrant visuals and anti-glare technology. Powered by an Intel® Core™ i7 processor, 16GB RAM, and 512GB SSD, it's perfect for students and professionals seeking performance and portability."
ideapad5x2in114gen11snapd_snapdragon®x_integrated_32gblp_512gbs,"IdeaPad 5x 2-in-1 (14"", Gen 11) Snapdragon",5358.09,"Lenovo Official (RM 5,358.09)","Lenovo Official: RM 5,358.09",1,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5x-2-in-1-gen-11-14-inch-snapdragon/83ukcto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5x-2-in-1-gen-11-14-inch-snapdragon/83ukcto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0148/lenovo-ideapad-5x-2-in-1-gen-11-14-snapdragon-pdp-gallery-1.355045a93000f1a1.png,Lenovo Official,Snapdragon® X2 Plus X2P-42-100 Processor (4.04 GHz),Integrated Graphics,32 GB LPDDR5X-9523MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Arm64 Single Language | Warranty: 1 Year Carry-in | The IdeaPad 5x 2-in-1 (14"", Gen 11) Snapdragon offers a versatile design with a stunning touch display. Equipped with a powerful Snapdragon processor, 32GB memory, and 512GB SSD, it's perfect for students and everyday use."
21ST002WMA,ThinkPad E16 AMD Gen 3,5449.43,"Lenovo Official (RM 5,449.43)","Lenovo Official: RM 5,449.43",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-amd-laptop/21st002wma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-amd-laptop/21st002wma,https://p3-ofp.static.pub//fes/cms/2025/05/06/6vh5zn0of60qpuju9sg98f2nvtu98f157202.png,Lenovo Official,AMD Ryzen™ 7 250 Processor (3.30 GHz up to 5.10 GHz),Integrated AMD Radeon™ 780M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The ThinkPad E16 offers powerful performance with an AMD Ryzen™ 7 processor and 16GB DDR5 memory. Its 16"" WUXGA anti-glare display, 512GB SSD storage, and 3-year on-site warranty make it ideal for students and professionals alike."
lenovoloq15irx10_13thgenerati_nvidia®gef_16gbdd_512gbs,Lenovo LOQ 15IRX10,5498.01,"Lenovo Official (RM 5,498.01)","Lenovo Official: RM 5,498.01",1,https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-15irx10/83jecto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-15irx10/83jecto1wwmy1,https://p4-ofp.static.pub//fes/cms/2025/04/17/tjqnzgwjdqgo3v4oi2t7th220j7yfe098771.png,Lenovo Official,13th Generation Intel® Core™ i5-13450HX Processor (E-cores up to 3.40 GHz P-cores up to 4.60 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,16 GB DDR5-4800MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.6"" FHD (1920 x 1080), IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, 144Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Lenovo LOQ 15IRX10 offers powerful performance with a 13th Gen Intel Core i5 processor and NVIDIA GeForce RTX 5050 GPU. Its 15.6"" FHD display with 144Hz refresh rate ensures smooth visuals, while 16GB DDR5 memory and 512GB SSD provide ample speed and storage for gamers."
thinkpadt16gen5amd_amdryzen™5pr_integrated_16gbdd_256gbs,ThinkPad T16 Gen 5 (AMD),5702.87,"Lenovo Official (RM 5,702.87)","Lenovo Official: RM 5,702.87",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t16-gen-5-16-inch-amd-laptop/22ancto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t16-gen-5-16-inch-amd-laptop/22ancto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0166/lenovo-thinkpad-t16-gen-5-16-amd-pdp-gallery-1.png,Lenovo Official,AMD Ryzen™ 5 PRO 215 Processor (3.20 GHz up to 4.70 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T16 Gen 5 (AMD) is a reliable laptop designed for business professionals and SMBs. It features a 16"" WUXGA display, AMD Ryzen™ 5 PRO processor, 16GB DDR5 memory, and 256GB SSD storage for efficient multitasking and productivity."
thinkpadl16gen3amd_amdryzen™ai5_integrated_16gbdd_256gbs,ThinkPad L16 Gen 3 (AMD),5784.01,"Lenovo Official (RM 5,784.01)","Lenovo Official: RM 5,784.01",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/thinkpad-l16-gen-3-16-inch-amd-laptop/21xccto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/thinkpad-l16-gen-3-16-inch-amd-laptop/21xccto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/len101t0178/lenovo-thinkpad-l16-gen-3-16-amd-pdp-gallery-1.png,Lenovo Official,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad L16 Gen 3 (AMD) offers a powerful AMD Ryzen™ AI 5 430 processor and 16GB DDR5 memory for smooth multitasking. Its 16"" WUXGA anti-glare display ensures clear visuals, while the 256GB SSD provides fast storage. Ideal for business professionals."
thinkpadl14gen7amd_amdryzen™ai5_integrated_16gbdd_256gbs,ThinkPad L14 Gen 7 (AMD),5917.63,"Lenovo Official (RM 5,917.63)","Lenovo Official: RM 5,917.63",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-7-14-inch-amd/21x6cto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-7-14-inch-amd/21x6cto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/LEN101T0179/lenovo-thinkpad-l14-gen-7-14-amd-pdp-gallery-1.95eb077d0a04dd53.png,Lenovo Official,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad L14 Gen 7 (AMD) offers a powerful AMD Ryzen™ AI 5 430 processor and Windows 11 Home for seamless performance. Its 14"" WUXGA anti-glare display, 16GB DDR5 memory, and 256GB SSD ensure productivity and speed, ideal for business professionals."
21SJ00ABMA,"ThinkBook 14 Gen 8 (14"" Intel)",5965.61,"Lenovo Official (RM 5,965.61)","Lenovo Official: RM 5,965.61",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sj00abma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sj00abma,https://p3-ofp.static.pub//fes/cms/2025/01/02/gv0z4hwwns73ikbsmf6f1frud6xatv153611.png,Lenovo Official,Intel® Core™ Ultra 7 255H Processor (E-cores up to 4.40 GHz P-cores up to 5.10 GHz),Integrated Intel® Arc™ 140T GPU,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G8 IAL offers powerful performance with an Intel® Core™ Ultra 7 processor and 16GB DDR5 memory. Its 14"" WUXGA anti-glare display, lightweight design, and 512GB SSD make it perfect for business professionals on the go."
21SK00BHMA,Lenovo ThinkBook 16 Gen 8 (16” Intel),6016.90,"Lenovo Official (RM 6,016.90)","Lenovo Official: RM 6,016.90",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-8-16-inch-intel/21sk00bhma,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-8-16-inch-intel/21sk00bhma,https://p4-ofp.static.pub//fes/cms/2025/01/15/109wcm0ihbqeuihmi7qlwpyl50oxy2108880.png,Lenovo Official,Intel® Core™ Ultra 7 255H Processor (E-cores up to 4.40 GHz P-cores up to 5.10 GHz),Integrated Intel® Arc™ 140T GPU,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 G8 IAL is a sleek ultraslim notebook with a 16-inch WUXGA display and Arctic Grey finish. It features an Intel® Core™ Ultra 7 processor, 16GB DDR5 memory, 512GB SSD storage, Wi-Fi 6E, and a 3-year on-site warranty, making it ideal for students and professionals."
